houseID,roomDescription,roomCode,roomType,replicate,roomUnique,Floor level,#windows,#doors,Floor type,Order,Family,familyLong,numMS,houseAge,acreage,sqFeet,lon,lat,Can100m,Can500m,Imp100m,Imp500m,groundDivAvg,canopyDivAvg,groundCoverAvg,canopyCoverAvg,vegAvg
house.19,Basement,house.19.Basement,basement,1,house.19_basement_1,0,0,1,N/A,"Hymenoptera (bees, wasps, ants)",Rhopalosomatidae (Rhopalosomatid wasps),"Hymenoptera (bees, wasps, ants)_Rhopalosomatidae (Rhopalosomatid wasps)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,Basement,house.19.Basement,basement,1,house.19_basement_1,0,0,1,N/A,"Lepidoptera (moths, butterflies)",Un ID family,"Lepidoptera (moths, butterflies)_Un ID family",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,Basement,house.19.Basement,basement,1,house.19_basement_1,0,0,1,N/A,"Lepidoptera (moths, butterflies)",Un ID family,"Lepidoptera (moths, butterflies)_Un ID family",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,Basement,house.19.Basement,basement,1,house.19_basement_1,0,0,1,N/A,"Orthoptera (grasshoppers, etc)",Rhaphidophoridae (camel crickets),"Orthoptera (grasshoppers, etc)_Rhaphidophoridae (camel crickets)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,Basement,house.19.Basement,basement,1,house.19_basement_1,0,0,1,N/A,Polydesmida (flat-backed millipedes),Paradoxosomatidae (millipedes),Polydesmida (flat-backed millipedes)_Paradoxosomatidae (millipedes),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,Basement,house.19.Basement,basement,1,house.19_basement_1,0,0,1,N/A,"Psocodea (barklice, booklice, parasitic lice)",Liposcelididae (booklice),"Psocodea (barklice, booklice, parasitic lice)_Liposcelididae (booklice)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,Basement,house.19.Basement,basement,1,house.19_basement_1,0,0,1,N/A,"Psocodea (barklice, booklice, parasitic lice)",Un ID family,"Psocodea (barklice, booklice, parasitic lice)_Un ID family",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,Basement,house.19.Basement,basement,1,house.19_basement_1,0,0,1,N/A,Spirobolida (round-backed millipedes),Spirobolidae (round-backed millipedes),Spirobolida (round-backed millipedes)_Spirobolidae (round-backed millipedes),2,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom, 1st flr","house.19.Bathroom, 1st flr",bath,1,house.19_bath_1,1,0,0,"Tile, Rug",Diptera (flies),Psychodidae (sand & moth flies),Diptera (flies)_Psychodidae (sand & moth flies),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom, 1st flr","house.19.Bathroom, 1st flr",bath,1,house.19_bath_1,1,0,0,"Tile, Rug",Diptera (flies),Sciaridae (dark winged fungus gnats),Diptera (flies)_Sciaridae (dark winged fungus gnats),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom, 1st flr","house.19.Bathroom, 1st flr",bath,1,house.19_bath_1,1,0,0,"Tile, Rug",Diptera (flies),Un ID family,Diptera (flies)_Un ID family,1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom, 1st flr","house.19.Bathroom, 1st flr",bath,1,house.19_bath_1,1,0,0,"Tile, Rug","Hymenoptera (bees, wasps, ants)",Eulophidae (chalcid wasps),"Hymenoptera (bees, wasps, ants)_Eulophidae (chalcid wasps)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom 2, 1st flr","house.19.Bathroom 2, 1st flr",bath,2,house.19_bath_2,1,0,0,"Tile, Rugs",Diptera (flies),Cecidomyiidae (gall midges),Diptera (flies)_Cecidomyiidae (gall midges),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom 2, 1st flr","house.19.Bathroom 2, 1st flr",bath,2,house.19_bath_2,1,0,0,"Tile, Rugs",Diptera (flies),Mycetophilidae (fungus gnats),Diptera (flies)_Mycetophilidae (fungus gnats),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom 2, 1st flr","house.19.Bathroom 2, 1st flr",bath,2,house.19_bath_2,1,0,0,"Tile, Rugs",Diptera (flies),Sciaridae (dark winged fungus gnats),Diptera (flies)_Sciaridae (dark winged fungus gnats),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom 2, 1st flr","house.19.Bathroom 2, 1st flr",bath,2,house.19_bath_2,1,0,0,"Tile, Rugs","Hymenoptera (bees, wasps, ants)",Eulophidae (chalcid wasps),"Hymenoptera (bees, wasps, ants)_Eulophidae (chalcid wasps)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom 2, 1st flr","house.19.Bathroom 2, 1st flr",bath,2,house.19_bath_2,1,0,0,"Tile, Rugs",Microcoryphia (bristletails),Machilidae (jumping bristletails),Microcoryphia (bristletails)_Machilidae (jumping bristletails),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom 2, 1st flr","house.19.Bathroom 2, 1st flr",bath,2,house.19_bath_2,1,0,0,"Tile, Rugs","Orthoptera (grasshoppers, etc)",Rhaphidophoridae (camel crickets),"Orthoptera (grasshoppers, etc)_Rhaphidophoridae (camel crickets)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom 3, 1st flr","house.19.Bathroom 3, 1st flr",bath,3,house.19_bath_3,1,0,0,Tile,No specimens,No specimens,No specimens_No specimens,0,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom, Master, 1st flr","house.19.Bathroom, Master, 1st flr",bath,4,house.19_bath_4,1,1,0,"Tile, Rugs",Araneae (spiders),Pholcidae (cellar spiders),Araneae (spiders)_Pholcidae (cellar spiders),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom, Master, 1st flr","house.19.Bathroom, Master, 1st flr",bath,4,house.19_bath_4,1,1,0,"Tile, Rugs",Araneae (spiders),Theridiidae (cobweb spiders),Araneae (spiders)_Theridiidae (cobweb spiders),3,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom, Master, 1st flr","house.19.Bathroom, Master, 1st flr",bath,4,house.19_bath_4,1,1,0,"Tile, Rugs",Blattodea (cockroaches),Blattidae (cockroaches),Blattodea (cockroaches)_Blattidae (cockroaches),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom, Master, 1st flr","house.19.Bathroom, Master, 1st flr",bath,4,house.19_bath_4,1,1,0,"Tile, Rugs","Hymenoptera (bees, wasps, ants)",Eulophidae (chalcid wasps),"Hymenoptera (bees, wasps, ants)_Eulophidae (chalcid wasps)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bathroom, Master, 1st flr","house.19.Bathroom, Master, 1st flr",bath,4,house.19_bath_4,1,1,0,"Tile, Rugs","Hymenoptera (bees, wasps, ants)",Formicidae (ants),"Hymenoptera (bees, wasps, ants)_Formicidae (ants)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Araneae (spiders),Theridiidae (cobweb spiders),Araneae (spiders)_Theridiidae (cobweb spiders),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Araneae (spiders),Thomisidae (crab spiders),Araneae (spiders)_Thomisidae (crab spiders),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Blattodea (cockroaches),Blattellidae (cockroaches),Blattodea (cockroaches)_Blattellidae (cockroaches),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Blattodea (cockroaches),Blattidae (cockroaches),Blattodea (cockroaches)_Blattidae (cockroaches),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Coleoptera (beetles),Dermestidae (carpet beetles),Coleoptera (beetles)_Dermestidae (carpet beetles),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Diptera (flies),"Drosophilidae (fruit flies, vinegar flies)","Diptera (flies)_Drosophilidae (fruit flies, vinegar flies)",2,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Diptera (flies),Muscidae (house flies),Diptera (flies)_Muscidae (house flies),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Diptera (flies),Mycetophilidae (fungus gnats),Diptera (flies)_Mycetophilidae (fungus gnats),3,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Diptera (flies),Phoridae (scuttle flies),Diptera (flies)_Phoridae (scuttle flies),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Diptera (flies),Sciaridae (dark winged fungus gnats),Diptera (flies)_Sciaridae (dark winged fungus gnats),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Hemiptera (true bugs),Alydidae (broad-headed bugs),Hemiptera (true bugs)_Alydidae (broad-headed bugs),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,"Hymenoptera (bees, wasps, ants)",Braconidae (parasitoid wasps),"Hymenoptera (bees, wasps, ants)_Braconidae (parasitoid wasps)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,"Hymenoptera (bees, wasps, ants)",Encyrtidae (Chalcid wasps),"Hymenoptera (bees, wasps, ants)_Encyrtidae (Chalcid wasps)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,"Hymenoptera (bees, wasps, ants)",Eulophidae (chalcid wasps),"Hymenoptera (bees, wasps, ants)_Eulophidae (chalcid wasps)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,"Hymenoptera (bees, wasps, ants)",Formicidae (ants),"Hymenoptera (bees, wasps, ants)_Formicidae (ants)",2,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,"Hymenoptera (bees, wasps, ants)",Sphecidae (thread-waisted wasps),"Hymenoptera (bees, wasps, ants)_Sphecidae (thread-waisted wasps)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,"Lepidoptera (moths, butterflies)",Un ID family,"Lepidoptera (moths, butterflies)_Un ID family",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,"Lepidoptera (moths, butterflies)",Un ID family,"Lepidoptera (moths, butterflies)_Un ID family",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,"Orthoptera (grasshoppers, etc)",Rhaphidophoridae (camel crickets),"Orthoptera (grasshoppers, etc)_Rhaphidophoridae (camel crickets)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 2, 1st flr","house.19.Bedroom 2, 1st flr",bed,1,house.19_bed_1,1,4,0,Carpet,Polydesmida (flat-backed millipedes),Paradoxosomatidae (millipedes),Polydesmida (flat-backed millipedes)_Paradoxosomatidae (millipedes),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,"Acari (mites, ticks)",Oribatida (moss mites),"Acari (mites, ticks)_Oribatida (moss mites)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,Araneae (spiders),Pholcidae (cellar spiders),Araneae (spiders)_Pholcidae (cellar spiders),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,Araneae (spiders),Theridiidae (cobweb spiders),Araneae (spiders)_Theridiidae (cobweb spiders),3,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,Araneae (spiders),Theridiidae (cobweb spiders),Araneae (spiders)_Theridiidae (cobweb spiders),3,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,Blattodea (cockroaches),Blattidae (cockroaches),Blattodea (cockroaches)_Blattidae (cockroaches),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,Blattodea (cockroaches),Blattidae (cockroaches),Blattodea (cockroaches)_Blattidae (cockroaches),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,Blattodea (cockroaches),Un ID family,Blattodea (cockroaches)_Un ID family,1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,Coleoptera (beetles),Anobiidae (death watch beetles),Coleoptera (beetles)_Anobiidae (death watch beetles),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,Coleoptera (beetles),Curculionidae (snout & bark beetles),Coleoptera (beetles)_Curculionidae (snout & bark beetles),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,Coleoptera (beetles),Dermestidae (carpet beetles),Coleoptera (beetles)_Dermestidae (carpet beetles),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,Coleoptera (beetles),Dermestidae (carpet beetles),Coleoptera (beetles)_Dermestidae (carpet beetles),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,Coleoptera (beetles),Trogossitidae (bark gnawing beetles),Coleoptera (beetles)_Trogossitidae (bark gnawing beetles),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,Diptera (flies),Sciaridae (dark winged fungus gnats),Diptera (flies)_Sciaridae (dark winged fungus gnats),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,Diptera (flies),Tipulidae (large crane flies),Diptera (flies)_Tipulidae (large crane flies),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,"Hymenoptera (bees, wasps, ants)",Eulophidae (chalcid wasps),"Hymenoptera (bees, wasps, ants)_Eulophidae (chalcid wasps)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,"Hymenoptera (bees, wasps, ants)",Formicidae (ants),"Hymenoptera (bees, wasps, ants)_Formicidae (ants)",2,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,"Hymenoptera (bees, wasps, ants)",Formicidae (ants),"Hymenoptera (bees, wasps, ants)_Formicidae (ants)",2,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,"Isopoda (woodlice, pillbugs, roly-poly's)",Armadillidiidae (pillbugs),"Isopoda (woodlice, pillbugs, roly-poly's)_Armadillidiidae (pillbugs)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,Isoptera (termites),Rhinotermitidae (subterranean termites),Isoptera (termites)_Rhinotermitidae (subterranean termites),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,3,1,Wood,"Lepidoptera (moths, butterflies)",Tineidae (clothes moths),"Lepidoptera (moths, butterflies)_Tineidae (clothes moths)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,"Lepidoptera (moths, butterflies)",Un ID family,"Lepidoptera (moths, butterflies)_Un ID family",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,Lithobiomorpha (stone centipedes),Lithobiidae (stone centipedes),Lithobiomorpha (stone centipedes)_Lithobiidae (stone centipedes),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,"Psocodea (barklice, booklice, parasitic lice)",Lepidopsocidae (scaly winged barklice),"Psocodea (barklice, booklice, parasitic lice)_Lepidopsocidae (scaly winged barklice)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom 3, 1st flr","house.19.Bedroom 3, 1st flr",bed,2,house.19_bed_2,1,1,0,Wood,"Psocodea (barklice, booklice, parasitic lice)",Liposcelididae (booklice),"Psocodea (barklice, booklice, parasitic lice)_Liposcelididae (booklice)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom, Guest, 1st flr","house.19.Bedroom, Guest, 1st flr",bed,3,house.19_bed_3,1,4,0,Carpet,"Acari (mites, ticks)",Erythraeidae (mites),"Acari (mites, ticks)_Erythraeidae (mites)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom, 1st flr","house.19.Bedroom, 1st flr",bed,3,house.19_bed_3,1,4,0,Carpet,"Acari (mites, ticks)",Oribatida (moss mites),"Acari (mites, ticks)_Oribatida (moss mites)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom, 1st flr","house.19.Bedroom, 1st flr",bed,3,house.19_bed_3,1,4,0,Carpet,"Acari (mites, ticks)",Un ID family,"Acari (mites, ticks)_Un ID family",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom, Guest, 1st flr","house.19.Bedroom, Guest, 1st flr",bed,3,house.19_bed_3,1,4,0,Carpet,Araneae (spiders),Anyphaenidae (ghost spiders),Araneae (spiders)_Anyphaenidae (ghost spiders),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom, Guest, 1st flr","house.19.Bedroom, Guest, 1st flr",bed,3,house.19_bed_3,1,4,0,Carpet,Araneae (spiders),"Corinnidae (antmimics, ground spiders)","Araneae (spiders)_Corinnidae (antmimics, ground spiders)",1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom, Guest, 1st flr","house.19.Bedroom, Guest, 1st flr",bed,3,house.19_bed_3,1,4,0,Carpet,Araneae (spiders),Gnaphosidae (ground spiders),Araneae (spiders)_Gnaphosidae (ground spiders),1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom, 1st flr","house.19.Bedroom, 1st flr",bed,3,house.19_bed_3,1,4,0,Carpet,Araneae (spiders),Theridiidae (cobweb spiders),Araneae (spiders)_Theridiidae (cobweb spiders),2,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom, Guest, 1st flr","house.19.Bedroom, Guest, 1st flr",bed,3,house.19_bed_3,1,4,0,Carpet,Araneae (spiders),Theridiidae (cobweb spiders),Araneae (spiders)_Theridiidae (cobweb spiders),2,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
house.19,"Bedroom, Guest, 1st flr","house.19.Bedroom, Guest, 1st flr",bed,3,house.19_bed_3,1,4,0,Carpet,Araneae (spiders),Un ID family,Araneae (spiders)_Un ID family,1,47,1.59,3039,-78.98174,35.937363,85.4444427,54.1190491,0.5555556,9.833333,2.5,3,2.25,2.5,2.5625
